Date,Time,City,Latitude,Longitude,Weather,Road_Type,Light_Condition,Vehicle_Type,Speed_Limit,Vehicles_Involved,Accident_Severity,Accident_Cause,Alcohol_Involved,Overspeeding_Severity,Drunk_Driving_Severity
2023-12-18,15:57,Kannur,11.826151194698955,75.37868970415293,Cloudy,Rural Road,Daylight,Bus,80,3,Medium,Bad Weather,Yes,Medium,Medium
2024-07-06,17:29,Alappuzha,9.480536125817792,76.31042030299268,Clear,Rural Road,Night,Bus,60,4,Low,Distracted Driving,No,Medium,High
2023-04-03,21:57,Kannur,11.840514188697759,75.32230909345668,Cloudy,Rural Road,Night,Truck,50,1,Medium,Drunk Driving,Yes,High,Medium
2023-02-05,17:18,Kozhikode,11.280951088696119,75.78918821958545,Rainy,Rural Road,Daylight,Car,100,2,Low,Overspeeding,No,Low,Medium
2023-10-07,23:43,Thiruvananthapuram,8.541874914883081,76.9121291904272,Foggy,Highway,Daylight,Truck,80,3,Medium,Road Condition,No,High,Medium
2024-08-17,05:48,Kollam,8.902579349835886,76.64677508962988,Rainy,Rural Road,Low Light,Bike,80,1,High,Bad Weather,No,Low,Medium
2023-03-23,23:59,Idukki,9.866580815758097,76.94897933357335,Foggy,Highway,Low Light,Car,100,2,High,Bad Weather,No,Low,Low
2023-07-16,07:16,Malappuram,11.058080180385689,76.09153254971109,Foggy,Highway,Daylight,Bus,40,2,Low,Drunk Driving,Yes,Medium,Medium
2024-03-02,11:37,Wayanad,11.656421650852751,76.17360118367594,Foggy,Rural Road,Night,Car,50,2,High,Drunk Driving,No,Medium,High
2024-10-03,05:27,Idukki,9.841496449439681,76.92512041735823,Clear,Rural Road,Night,Car,50,1,Low,Road Condition,No,Medium,Medium
2023-03-03,15:47,Palakkad,10.779584872667003,76.67778348427875,Foggy,Highway,Daylight,Truck,50,1,High,Road Condition,Yes,Low,Medium
2023-01-07,09:55,Kasaragod,12.536260837029065,75.01284273801072,Clear,Rural Road,Night,Truck,100,2,Medium,Distracted Driving,Yes,High,Medium
2023-02-06,08:07,Thrissur,10.52701764726567,76.26314992712854,Foggy,City Road,Night,Car,40,1,Low,Drunk Driving,No,Low,Low
2023-07-31,02:38,Kottayam,9.634215115025878,76.560726156307,Clear,City Road,Night,Bike,40,2,High,Drunk Driving,Yes,Medium,Low
2023-10-31,13:31,Kollam,8.91295764462138,76.65540901654454,Cloudy,City Road,Low Light,Bike,50,1,High,Drunk Driving,No,Low,High
2024-01-27,10:02,Malappuram,11.084171249862804,76.03300869864853,Clear,Rural Road,Low Light,Bus,50,1,High,Bad Weather,No,High,Medium
2024-04-12,02:48,Kottayam,9.579113095857554,76.47366055617923,Rainy,Highway,Daylight,Bus,50,1,Medium,Road Condition,No,Low,Low
2023-07-06,02:48,Kollam,8.906395746096662,76.56413607011237,Clear,Rural Road,Low Light,Car,40,1,Low,Distracted Driving,No,Low,High
2023-10-17,22:27,Kozhikode,11.228298676937957,75.7996417571137,Foggy,Rural Road,Daylight,Bike,50,4,High,Distracted Driving,Yes,High,High
2024-05-22,20:17,Alappuzha,9.528104803224375,76.37829391285075,Cloudy,City Road,Daylight,Bike,40,4,Medium,Overspeeding,No,Medium,High
2023-02-18,15:37,Ernakulam,10.002050061552135,76.31131835108238,Cloudy,Rural Road,Daylight,Truck,100,2,Medium,Overspeeding,No,High,Medium
2023-05-21,13:19,Thrissur,10.565762434710496,76.25602245895497,Rainy,City Road,Daylight,Car,50,2,Medium,Distracted Driving,Yes,High,Medium
2023-12-28,07:11,Kasaragod,12.503355607575314,74.98417614334333,Rainy,Rural Road,Low Light,Bus,50,3,High,Overspeeding,No,High,Low
2023-05-09,02:22,Wayanad,11.668160111584212,76.10069255045833,Cloudy,City Road,Low Light,Bus,80,2,High,Bad Weather,Yes,High,Medium
2024-01-13,20:08,Thiruvananthapuram,8.508155249845766,76.89798227154341,Foggy,Rural Road,Low Light,Bus,60,4,High,Road Condition,Yes,Low,Medium
2023-05-05,14:33,Alappuzha,9.505641323020013,76.30639554962204,Foggy,Rural Road,Daylight,Bike,50,3,Medium,Bad Weather,No,Low,Low
2024-10-01,14:18,Thiruvananthapuram,8.541934033379444,76.93710580450463,Foggy,City Road,Low Light,Bus,50,1,Medium,Road Condition,Yes,Medium,Low
2024-03-01,17:17,Kasaragod,12.487935544489067,74.99439852239617,Rainy,Rural Road,Low Light,Bus,80,4,High,Road Condition,Yes,Medium,Low
2023-02-21,22:28,Thiruvananthapuram,8.54874710986043,76.9021059600574,Clear,City Road,Low Light,Truck,40,2,Medium,Drunk Driving,Yes,High,High
2023-10-12,10:46,Wayanad,11.687314308084147,76.16115352874783,Clear,Highway,Night,Bus,50,3,Medium,Bad Weather,Yes,Low,Low
2024-03-11,23:14,Ernakulam,9.975978554410796,76.28585264583334,Foggy,City Road,Night,Bus,40,1,High,Road Condition,No,Medium,Low
2024-11-02,14:32,Ernakulam,10.017311866442846,76.25607561020935,Foggy,Highway,Low Light,Car,80,3,Medium,Overspeeding,Yes,High,Low
2024-08-24,11:13,Kollam,8.856127761765917,76.63352828649461,Cloudy,Rural Road,Daylight,Bus,50,4,High,Overspeeding,No,High,Low
2024-07-21,04:09,Idukki,9.85735261897875,76.93986299164007,Rainy,Highway,Night,Bike,100,4,Medium,Drunk Driving,Yes,Medium,Medium
2024-03-22,06:30,Idukki,9.85744818245532,76.93248080821304,Rainy,Highway,Night,Truck,50,3,High,Overspeeding,No,Medium,Low
2024-09-18,23:20,Palakkad,10.796110128893888,76.68417354695578,Clear,City Road,Daylight,Car,40,3,Low,Overspeeding,No,Medium,Medium
2024-04-21,11:48,Pathanamthitta,9.296450810135953,76.8161718970457,Rainy,City Road,Low Light,Car,60,1,Medium,Drunk Driving,Yes,High,High
2023-03-01,21:01,Thrissur,10.534453776182543,76.22405259451916,Cloudy,Rural Road,Daylight,Car,100,3,Medium,Distracted Driving,Yes,High,Medium
2024-09-18,19:45,Alappuzha,9.460163533848856,76.29490913158577,Clear,Rural Road,Daylight,Car,100,2,High,Distracted Driving,Yes,Low,Medium
2023-01-27,15:40,Wayanad,11.714087229902933,76.09902944251449,Cloudy,Rural Road,Night,Truck,50,3,Low,Overspeeding,Yes,Low,Low
2024-04-17,23:10,Kasaragod,12.548892783213056,74.9588855762491,Cloudy,Highway,Daylight,Truck,40,3,High,Distracted Driving,No,High,Medium
2023-09-29,20:58,Pathanamthitta,9.254733316132643,76.74409207192484,Foggy,Rural Road,Night,Car,80,3,Medium,Distracted Driving,Yes,High,Low
2024-06-19,16:14,Wayanad,11.730381804716558,76.10912133942583,Cloudy,City Road,Daylight,Bike,50,2,Medium,Bad Weather,Yes,Medium,High
2024-10-23,08:10,Kollam,8.918949724672473,76.57094764155316,Clear,Rural Road,Low Light,Bike,40,2,Low,Distracted Driving,Yes,Medium,High
2023-10-14,06:33,Ernakulam,9.97825360942573,76.3473901096665,Clear,City Road,Daylight,Truck,40,4,High,Overspeeding,No,Low,Low
2024-09-23,11:30,Kannur,11.845700675186997,75.35690881012019,Rainy,City Road,Low Light,Truck,100,2,Medium,Bad Weather,Yes,Medium,Medium
2023-12-10,20:39,Thiruvananthapuram,8.570927789037166,76.9107928804764,Clear,Highway,Night,Bus,60,1,Medium,Overspeeding,Yes,Medium,Low
2024-06-14,13:40,Kottayam,9.613712621862852,76.49828095035005,Rainy,City Road,Daylight,Truck,80,1,Medium,Road Condition,No,High,Low
2024-02-06,00:48,Alappuzha,9.47270757625501,76.3084084077505,Rainy,City Road,Low Light,Bike,50,3,Medium,Distracted Driving,Yes,Low,Medium
2024-02-04,00:19,Ernakulam,9.969312418320595,76.32272371608624,Clear,Rural Road,Daylight,Truck,60,2,Low,Drunk Driving,No,Medium,Medium
2023-06-18,18:36,Pathanamthitta,9.220059938135003,76.79769190592071,Rainy,City Road,Low Light,Car,40,2,Medium,Distracted Driving,Yes,High,Low
2024-04-30,08:22,Kollam,8.882004642960652,76.6124257665243,Rainy,City Road,Daylight,Truck,80,1,Medium,Drunk Driving,Yes,Low,Low
2024-07-01,20:53,Alappuzha,9.508103400553644,76.32031938692855,Rainy,Highway,Low Light,Bike,40,1,Medium,Overspeeding,Yes,Low,Low
2024-04-09,21:51,Kollam,8.910214216612895,76.63726925090515,Foggy,Rural Road,Low Light,Car,40,2,Medium,Bad Weather,Yes,High,Medium
2023-02-15,14:56,Thrissur,10.533409690322776,76.20671648752247,Rainy,Rural Road,Night,Bus,60,4,High,Bad Weather,No,Medium,Medium
2024-10-23,15:07,Kannur,11.91474046240039,75.40891773627794,Foggy,City Road,Night,Truck,50,4,Low,Distracted Driving,Yes,High,Medium
2023-03-21,15:30,Kozhikode,11.261835897241923,75.76200863412426,Cloudy,Highway,Daylight,Truck,40,2,Medium,Bad Weather,No,Low,Medium
2023-11-23,08:11,Idukki,9.830495981390845,76.94749203835234,Foggy,Rural Road,Low Light,Bike,80,4,High,Drunk Driving,No,Low,Medium
2024-07-01,08:49,Thrissur,10.563698569181446,76.23695724180631,Cloudy,Rural Road,Night,Bus,60,1,High,Drunk Driving,No,Medium,Low
2023-11-24,20:13,Alappuzha,9.503483072234772,76.34528077615693,Cloudy,City Road,Daylight,Truck,80,1,High,Road Condition,No,Low,Low
2024-09-03,20:15,Palakkad,10.790761876884533,76.62850965102554,Clear,Highway,Night,Car,50,2,Low,Road Condition,Yes,High,Low
2024-06-26,08:04,Thiruvananthapuram,8.549507369382706,76.90800617776557,Clear,City Road,Low Light,Truck,80,2,High,Overspeeding,Yes,Low,Medium
2023-06-18,07:42,Kasaragod,12.487567331138074,75.03408322173047,Foggy,Highway,Low Light,Bike,80,2,Low,Road Condition,No,Low,Medium
2024-03-04,23:38,Wayanad,11.678720469984913,76.14548893049101,Clear,Highway,Low Light,Car,60,3,High,Road Condition,Yes,High,High
2024-07-26,15:34,Kasaragod,12.542521661172591,74.96410771600777,Foggy,Highway,Low Light,Bus,40,2,Medium,Drunk Driving,Yes,Medium,Low
2024-10-05,21:15,Ernakulam,9.984426516868787,76.30643098172305,Rainy,City Road,Low Light,Bus,80,1,High,Distracted Driving,Yes,Low,Medium
2023-04-22,19:31,Kannur,11.85513437651186,75.39568611911533,Clear,Rural Road,Night,Car,60,3,Medium,Bad Weather,Yes,High,Low
2024-05-21,01:59,Pathanamthitta,9.283220640794958,76.76383760206353,Clear,City Road,Night,Bus,60,2,High,Distracted Driving,No,Low,Low
2024-09-30,20:08,Kozhikode,11.275455812024434,75.79115802639384,Cloudy,Rural Road,Low Light,Car,100,4,Medium,Drunk Driving,No,Low,Low
2024-01-01,20:49,Kannur,11.902030768064817,75.40758106294842,Foggy,Highway,Night,Car,80,2,Medium,Overspeeding,Yes,Medium,Medium
2024-02-01,02:11,Thrissur,10.528847428618654,76.22561802941033,Foggy,City Road,Low Light,Truck,80,4,Low,Drunk Driving,No,Medium,High
2023-05-05,01:11,Idukki,9.807212630875545,76.94544866562727,Clear,Rural Road,Low Light,Bike,100,1,Medium,Bad Weather,No,Low,Medium
2024-02-07,16:28,Kozhikode,11.254136966079107,75.74486800976416,Cloudy,Highway,Low Light,Bike,80,1,Medium,Bad Weather,Yes,Low,High
2023-12-21,09:59,Pathanamthitta,9.220464884452614,76.78809924563792,Clear,Highway,Night,Truck,80,1,High,Distracted Driving,Yes,Low,High
